section_name	web_url	pub_date	snippet
World	https://www.nytimes.com/aponline/2018/07/03/world/europe/ap-eu-greece-macedonia.html	2018-07-03T08:39:01+0000	The head of the Greek government's junior coalition partner said Tuesday he will not allow a deal the country recently made with neighboring Macedonia over the latter's name to be ratified until it has voter approval, either through general electi...
World	https://www.nytimes.com/aponline/2018/07/03/world/europe/ap-eu-russia-poisoned-spy.html	2018-07-03T08:36:07+0000	The niece of a former Russian spy who was poisoned in Britain is running for a seat in a regional legislature in Russia on the ticket of a Kremlin-controlled party.
World	https://www.nytimes.com/reuters/2018/07/03/world/asia/03reuters-china-usa-politics.html	2018-07-03T08:30:21+0000	China's embassy in Washington has issued a security advisory to Chinese nationals traveling to the United States, the latest such warning as trade tensions escalate between the two countries.
World	https://www.nytimes.com/reuters/2018/07/03/world/asia/03reuters-australia-koala-genome.html	2018-07-03T08:27:24+0000	Scientists who have mapped the genome of Australia's symbolic animal, the koala, say it could help them develop better vaccines to treat the animals, who are battling an epidemic of the bacterial disease chlamydia.
World	https://www.nytimes.com/aponline/2018/07/03/world/asia/ap-as-malaysia-politics.html	2018-07-03T08:23:59+0000	Former Malaysian Prime Minister Najib Razak was arrested Tuesday by anti-graft investigators and will be charged over his alleged role in the multibillion-dollar looting of a state investment fund, officials said.
World	https://www.nytimes.com/reuters/2018/07/03/world/africa/03reuters-safrica-court-duduzane.html	2018-07-03T08:21:17+0000	Former South African president Jacob Zuma's son Duduzane has been summoned to appear in court next week to answer homicide charges over a fatal car crash in 2014.
World	https://www.nytimes.com/aponline/2018/07/03/world/europe/ap-eu-germany-airport-stabbing.html	2018-07-03T08:17:58+0000	German police say a man has stabbed a security worker in the head at Duesseldorf airport. The employee had to undergo surgery but is not in a life-threatening condition.
World	https://www.nytimes.com/reuters/2018/07/03/world/asia/03reuters-india-bridge-collapse.html	2018-07-03T07:48:29+0000	Heavy rain delayed flights on Tuesday in and out of India's financial capital of Mumbai where a footbridge partially collapsed, halting commuter trains.
World	https://www.nytimes.com/aponline/2018/07/03/world/middleeast/ap-ml-islamic-state-mass-graves.html	2018-07-03T07:44:59+0000	Syrians working to uncover mass graves in an area once ruled by the Islamic State group need help to preserve evidence, identify human remains and shed more light on the horrors perpetrated by the militants, an international watchdog said Tuesday.
World	https://www.nytimes.com/reuters/2018/07/03/world/middleeast/03reuters-iran-nuclear-usa-oil.html	2018-07-03T07:27:24+0000	President Hassan Rouhani appeared on Tuesday to threaten to disrupt oil shipments from neighboring countries if Washington presses ahead with its goal of forcing all countries to stop buying Iranian oil.
World	https://www.nytimes.com/aponline/2018/07/03/world/asia/ap-as-ap-explains-thailand-cave-rescue.html	2018-07-03T07:24:06+0000	Now that the missing Thai soccer team has been found, the next step is determining how to get the boys and the coach safely out of a partly flooded cave in northern Thailand. A look at the options and why extracting the 12 boys and the coach could...
World	https://www.nytimes.com/reuters/2018/07/03/world/europe/03reuters-greece-macedonia-minister.html	2018-07-03T07:21:31+0000	A deal to end a decades-long name dispute between Greece and Macedonia is at risk after the Greek defense minister said he would try to block it, also underscoring the fragility of Greece's ruling left-right coalition a year before elections. 
World	https://www.nytimes.com/reuters/2018/07/03/world/europe/03reuters-europe-migrants-germany.html	2018-07-03T07:18:21+0000	A migrant policy deal struck by Chancellor Angela Merkel to save the German government drew scepticism on Tuesday from her Social Democrat coalition partners, who said more talks and work were needed to make the disputed proposal fly.
World	https://www.nytimes.com/2018/07/03/world/asia/opium-war-book-china-britain.html	2018-07-03T07:16:12+0000	A conflict that started in 1840 reverberates today in a resurgent China, where past humiliations are never truly past.
World	https://www.nytimes.com/aponline/2018/07/03/world/europe/ap-ten-online-harassment.html	2018-07-03T06:56:59+0000	Madison Keys was the U.S. Open runner-up last year and a French Open semifinalist last month, is considered a contender at Wimbledon right now and, still, total strangers insult her, sometimes with menacing or obscene language, on a regular basis ...
World	https://www.nytimes.com/reuters/2018/07/03/world/europe/03reuters-europe-migrants-germany-austria.html	2018-07-03T06:45:18+0000	Austria is prepared to take measures to protect its southern borders if an immigration deal within Germany's coalition goes into effect, the government in Vienna said on Tuesday.
World	https://www.nytimes.com/aponline/2018/07/03/world/europe/ap-eu-europe-migrants.html	2018-07-03T06:41:58+0000	Austria responded skeptically Tuesday to a deal proposed in neighboring Germany to end an internal government crisis over migration, demanding details and warning Berlin it wouldn't participate in any arrangement that goes against its own interest...
World	https://www.nytimes.com/aponline/2018/07/03/world/asia/ap-as-bangladesh-rohingya.html	2018-07-03T06:20:59+0000	The international Red Cross leader said Tuesday that humanitarian help alone will not solve the Rohingya refugee crisis and inclusive political solutions are needed for the 700,000 people who fled from Myanmar to Bangladesh to escape violence that...
World	https://www.nytimes.com/reuters/2018/07/03/world/asia/03reuters-australia-abuse-archbishop.html	2018-07-03T06:18:17+0000	An Australian archbishop, the most senior Catholic cleric in the world convicted of concealing child sex abuse in the church, was sentenced to a year in detention on Tuesday.
World	https://www.nytimes.com/reuters/2018/07/03/world/africa/03reuters-kenya-corruption.html	2018-07-03T06:12:30+0000	Kenya's top prosecutor on Tuesday ordered that a county governor face charges including abuse of office and conspiracy to steal public funds, the latest move in the country's anti-graft campaign.
World	https://www.nytimes.com/reuters/2018/07/03/world/asia/03reuters-thailand-accident-cave.html	2018-07-03T05:48:29+0000	Rescuers battled intensifying rain to furiously pump water from a cave in Thailand on Tuesday, as officials thrashed out plans to extract a young soccer team located by divers after being trapped and incommunicado for 10 days.
World	https://www.nytimes.com/aponline/2018/07/03/world/middleeast/ap-ml-iran-oil.html	2018-07-03T05:47:59+0000	Iran issued a new warning over Mideast oil supplies as the United Arab Emirates said on Tuesday it could increase its own production, the latest remarks to follow President Donald Trump's demand for lower global energy prices.
World	https://www.nytimes.com/aponline/2018/07/03/world/asia/ap-as-japan-energy.html	2018-07-03T05:00:12+0000	Japan on Tuesday approved an energy plan that sets ambitious targets for nuclear energy use and sustains a struggling program for spent-fuel recycling despite setbacks after the 2011 Fukushima disaster.
World	https://www.nytimes.com/reuters/2018/07/03/world/asia/03reuters-malaysia-politics-projects.html	2018-07-03T04:54:42+0000	Completing Malaysia's biggest rail project as previously planned would cost $20 billion, its finance minister said on Tuesday, nearly 50 percent higher than estimates under the previous government.
World	https://www.nytimes.com/aponline/2018/07/03/world/asia/ap-as-pakistan-monsoon-rains.html	2018-07-03T04:51:08+0000	Torrential monsoon rains lashed many cities and towns across Pakistan before dawn Tuesday, flooding streets and killing six people, as authorities struggled to restore normalcy in rain-affected areas.
World	https://www.nytimes.com/aponline/2018/07/03/world/asia/ap-as-japan-quartz.html	2018-07-03T04:51:06+0000	Japanese media startup Uzabase is acquiring Quartz, a New York-based online business news platform, from Atlantic Media.
World	https://www.nytimes.com/aponline/2018/07/03/world/asia/ap-as-malaysia-china.html	2018-07-03T04:48:05+0000	Malaysia's government said Tuesday a major China-backed rail link project can only be viable with a "drastic" price reduction by the Chinese contractor as the actual cost of the venture is 81 billion ringgit ($20 billion).
World	https://www.nytimes.com/aponline/2018/07/03/world/asia/ap-financial-markets.html	2018-07-03T04:41:59+0000	U.S. stocks closed lower Tuesday as a swift sell-off in the final minutes of trading wiped out earlier gains and snapped a three-day winning streak for the market.
World	https://www.nytimes.com/aponline/2018/07/03/world/asia/ap-as-afghanistan.html	2018-07-03T04:29:58+0000	An Afghan official says a suicide car bombing that targeted a NATO convoy has killed two civilians in eastern Logar province.
World	https://www.nytimes.com/aponline/2018/07/03/world/asia/ap-as-indonesia-ferry-tragedy.html	2018-07-03T04:09:06+0000	Indonesia on Tuesday ended a search of one of the world's deepest lakes for the bodies of dozens of victims of a ferry sinking two weeks ago.
World	https://www.nytimes.com/aponline/2018/07/03/world/americas/ap-lt-guatemala-volcano-golf-club-photo-gallery.html	2018-07-03T04:06:08+0000	A month later, the visual contrast is striking: the emerald green of manicured fairways swallowed up by rugged black volcanic debris.
World	https://www.nytimes.com/aponline/2018/07/03/world/americas/ap-lt-el-salvador-fleeing-the-gangs.html	2018-07-03T04:03:03+0000	Why did she do it? Why did she travel more than a thousand miles by bus and then ford the Rio Grande with a small band of desperate voyagers? Why did she endure the arid Texas landscape, with nothing but her common-law husband's black cap to shiel...
World	https://www.nytimes.com/aponline/2018/07/02/world/asia/ap-as-india-bridge-collapse.html	2018-07-03T03:59:59+0000	At least five people were injured Tuesday when part of a pedestrian bridge at a Mumbai train station collapsed during morning rush hour amid heavy rains, officials said, as authorities struggled to restore the busy station.
World	https://www.nytimes.com/2018/07/02/world/australia/archbishop-philip-wilson-sentenced.html	2018-07-03T03:31:37+0000	The archbishop, who will spend 12 months in detention, is the highest-ranking Catholic to have been found guilty of concealing sexual crimes against children.
World	https://www.nytimes.com/reuters/2018/07/02/world/asia/02reuters-australia-abuse-archbishop.html	2018-07-03T03:21:46+0000	An Australian archbishop was sentenced to a year in detention on Tuesday for concealing child sexual abuse by a priest, but will remain on bail while his suitability for home detention is determined.     
World	https://www.nytimes.com/aponline/2018/07/02/world/europe/ap-un-united-nations-ireland.html	2018-07-03T02:09:05+0000	Irish rock star Bono warned Monday that the United Nations and other international institutions including the European Union and NATO are under threat &#8212; and nations must work together to ensure their continued existence.
World	https://www.nytimes.com/aponline/2018/07/02/world/americas/ap-cb-puerto-rico-us-army.html	2018-07-03T02:00:02+0000	The U.S. Army says it will invest some $62 million in Puerto Rico to renovate and expand its infrastructure in the U.S. territory.
World	https://www.nytimes.com/aponline/2018/07/02/world/asia/ap-as-north-korea-denuclearization.html	2018-07-03T01:51:09+0000	Three weeks after the U.S.-North Korea summit and ahead of an impending trip to North Korea by U.S. Secretary of State Mike Pompeo, a leaked U.S. intelligence report and an analysis of satellite data suggest the North may be continuing its nuclear...
World	https://www.nytimes.com/aponline/2018/07/02/world/americas/ap-cb-us-virgin-islands-oil-refinery.html	2018-07-03T01:27:03+0000	The U.S. Virgin Islands announced Monday that it reached a $1.4 billion deal to reopen one of the world's largest oil refineries in a move expected to boost the U.S. territory's economy.
World	https://www.nytimes.com/reuters/2018/07/02/world/europe/02reuters-britain-eu-lawmakers.html	2018-07-03T01:15:41+0000	British lawmakers have asked Finance Minister Philip Hammond and Bank of England Governor Mark Carney to produce and publish analyses on the impact of Brexit ahead of a vote on the final divorce deal with the European Union.
World	https://www.nytimes.com/reuters/2018/07/02/world/africa/02reuters-usa-giraffe.html	2018-07-03T00:57:59+0000	Images of a Kentucky hunter posing with the body of a black giraffe she killed in South Africa have triggered an online backlash after going viral on social media.
World	https://www.nytimes.com/reuters/2018/07/02/world/middleeast/02reuters-israel-palestinians-payments.html	2018-07-03T00:52:06+0000	Israel enacted a law on Monday to financially penalize the Palestinian Authority for paying stipends to Palestinians jailed by Israel, their families, and the families of those killed by Israeli forces.
World	https://www.nytimes.com/aponline/2018/07/02/world/asia/ap-as-australia-church-abuse.html	2018-07-03T00:50:59+0000	The most senior Roman Catholic cleric to be convicted of covering up child sex abuse was sentenced to 12 months in detention by an Australian court Tuesday in a landmark case welcomed by some abuse survivors as a strong warning to institutions tha...
World	https://www.nytimes.com/reuters/2018/07/02/world/europe/02reuters-europe-migrants-germany-merkel.html	2018-07-03T00:49:01+0000	Chancellor Angela Merkel said Germany would hold migrants registered in other European Union countries in transit centres while it negotiates their return, hailing a deal reached with her Bavarian allies that had threatened her government.
World	https://www.nytimes.com/reuters/2018/07/02/world/asia/02reuters-northkorea-nuclear-usa-pompeo.html	2018-07-03T00:49:00+0000	U.S. Secretary of State Mike Pompeo will leave for North Korea on Thursday seeking agreement on a plan for the country's denuclearization, despite mounting doubts about Pyongyang's willingness to abandon a weapons program that threatens the United...
World	https://www.nytimes.com/2018/07/02/world/americas/mexico-latin-america-elections.html	2018-07-02T23:38:35+0000	Across the region, voters have ousted governing parties as a growing middle class demands more of its leaders.
World	https://www.nytimes.com/video/world/americas/100000005986556/mexico-president-elect-trump-nafta-wall.html	2018-07-02T23:04:27+0000	Andrés Manuel López Obrador, who was elected in a landslide on Sunday, has sharply criticized the Trump administration’s policies on immigration and trade.
World	https://www.nytimes.com/aponline/2018/07/02/world/americas/ap-soc-wcup-deaf-blind-brazil-fan.html	2018-07-02T22:36:20+0000	Like fans all over soccer-mad Brazil, Carlos Junior followed every move the national team made on the field in its 2-0 victory over Mexico.
World	https://www.nytimes.com/2018/07/02/world/europe/trump-nato.html	2018-07-02T21:36:28+0000	The letters, which went out last month, are the latest sign of acrimony between Mr. Trump and American allies as he heads to a NATO summit meeting next week in Brussels.
World	https://www.nytimes.com/2018/07/02/world/europe/russia-world-cup-soccer-fans.html	2018-07-02T21:13:25+0000	Halfway through the World Cup, the event is already seen as a P.R. boost for Russia’s president, Vladimir V. Putin, at home and abroad.
World	https://www.nytimes.com/2018/07/02/world/africa/south-africa-wrongly-declared-dead.html	2018-07-02T21:10:42+0000	Badly injured in a car wreck in South Africa, the woman was pronounced dead by an ambulance crew. But she was later found to be alive and moved to a hospital, where she remains in critical condition.
World	https://www.nytimes.com/video/world/asia/100000005987189/youth-soccer-team-found-in-cave-in-thailand.html	2018-07-02T21:07:56+0000	The 12 boys and their coach had been trapped in a flooded cave for more than a week.
World	https://www.nytimes.com/reuters/2018/07/02/world/middleeast/02reuters-mideast-crisis-syria-turkey.html	2018-07-02T20:49:09+0000	The flags that fly over Afrin are both Syrian opposition and Turkish, but there is little doubt who is in control of this battle-scarred city.
World	https://www.nytimes.com/reuters/2018/07/02/world/americas/02reuters-mexico-election-usa.html	2018-07-02T20:49:00+0000	U.S. President Donald Trump said on Monday he had spoken to Mexican President-elect Andres Manuel Lopez Obrador about border security and believed the new Mexican leader would help the United States with its border issue.
World	https://www.nytimes.com/reuters/2018/07/02/world/africa/02reuters-somalia-violence.html	2018-07-02T20:48:58+0000	Seven people were wounded by a roadside bomb in Somalia's capital Mogadishu on Monday, the police said.
World	https://www.nytimes.com/2018/07/02/world/europe/malta-migrant-ships-crackdown.html	2018-07-02T20:46:28+0000	Prosecutors accused a captain of lacking registration for his ship that docked in Malta with over 200 migrants onboard after being stranded at sea for a week.
World	https://www.nytimes.com/reuters/2018/07/02/world/europe/02reuters-europe-migrants-germany-cdu-csu.html	2018-07-02T20:46:09+0000	Germany's interior minister Horst Seehofer dropped his threat to quit after hours of talks with Chancellor Angela Merkel's Christian Democrats (CDU), saying the two conservative parties had the tightened border controls he was demanding.
World	https://www.nytimes.com/reuters/2018/07/02/world/americas/02reuters-mexico-election-tabasco.html	2018-07-02T20:46:07+0000	Childhood friends, neighbours and early collaborators of Mexico's president-elect, Andres Manuel Lopez Obrador, are celebrating their hometown hero's victory, but urged him to remember his roots and bring badly needed jobs to the country's impover...
World	https://www.nytimes.com/reuters/2018/07/02/world/africa/02reuters-nigeria-rights.html	2018-07-02T20:45:54+0000	"Hembe-lembeh!" yells Ahmad Isah, the host of Nigeria's Brekete Family radio program. "Olo-lolo!" shouts his audience - more than 100 people who have crammed into his studio, looking for justice.
World	https://www.nytimes.com/reuters/2018/07/02/world/europe/02reuters-fashion-paris-hautecouture-dior.html	2018-07-02T20:30:31+0000	Christian Dior paid tribute to the skills of its ateliers at its Haute Couture runway show on Monday, as models in pale, minimalistic gowns glided through an all-white showroom-turned-catwalk lined with mannequins. 
World	https://www.nytimes.com/aponline/2018/07/02/world/europe/ap-soc-wcup-egypt-salah.html	2018-07-02T19:51:03+0000	Egyptian star Mohamed Salah has given his first public indication of his disagreement with his country's soccer federation over the team's use of Chechnya as a base during their ill-fated World Cup campaign.
World	https://www.nytimes.com/aponline/2018/07/02/world/americas/ap-soc-wcup-brazil-mexico-reax.html	2018-07-02T19:24:17+0000	Brazilian fans jumped with joy and samba danced Monday while thousands of miles away, Mexican counterparts sang melancholy renditions of a folk song after Brazil knocked off Mexico 2-0 to advance to the World Cup quarterfinals.
World	https://www.nytimes.com/2018/07/02/world/europe/iran-france-belgium-bomb.html	2018-07-02T19:19:10+0000	The rally was held by Mujahedeen Khalq, a group that advocates the overthrow of the Iranian leadership. The pair was found with a homemade explosive and an “ignition mechanism.”
World	https://www.nytimes.com/2018/07/02/world/asia/afghanistan-sikhs-bombing.html	2018-07-02T19:17:43+0000	Decades of war and persecution reduced a once-vibrant community of Afghan Sikhs to just hundreds. Then, an explosion killed 14 of them.
World	https://www.nytimes.com/aponline/2018/07/02/world/europe/ap-eu-britain-annie-lennox.html	2018-07-02T18:57:21+0000	Singer-songwriter Annie Lennox has been made chancellor of Scotland's Glasgow Caledonian University, becoming the first woman to occupy the ceremonial post.
World	https://www.nytimes.com/2018/07/02/world/middleeast/us-iran-oil-imports-sanctions-.html	2018-07-02T18:49:51+0000	The Trump administration said it would not penalize reduced Iranian oil imports in at least some cases, a move that is likely to soothe market concerns.
World	https://www.nytimes.com/aponline/2018/07/02/world/europe/ap-soc-wcup-father-figures.html	2018-07-02T18:48:36+0000	Having a baby is even more important than playing in the World Cup for some.
World	https://www.nytimes.com/aponline/2018/07/02/world/americas/ap-lt-mexico-election-a-different-president.html	2018-07-02T18:48:35+0000	Andres Manuel Lopez Obrador will be a different sort of president for Mexico, breaking the mold of past administrations.
World	https://www.nytimes.com/aponline/2018/07/02/world/ap-cn-canada-unesco-forest.html	2018-07-02T18:30:17+0000	The U.N.'s cultural agency is giving international recognition to a remote stretch of boreal forest in eastern Canada, praising its pristine environment and connection with Indigenous culture.
World	https://www.nytimes.com/aponline/2018/07/02/world/americas/ap-lt-mexico-journalist-killed.html	2018-07-02T18:24:06+0000	The InterAmerican Press Association has condemned the killing of Mexican journalist Jose Guadalupe Chan Dzib.
World	https://www.nytimes.com/reuters/2018/07/02/world/europe/02reuters-britain-eu-may.html	2018-07-02T18:18:42+0000	Prime Minister Theresa May said on Monday she warned European Union leaders last week that the British parliament will not approve Britain's EU exit deal unless there is clarity on what its future relationship with the bloc will look like.
World	https://www.nytimes.com/reuters/2018/07/02/world/europe/02reuters-soccer-worldcup-russia-qatar.html	2018-07-02T18:16:06+0000	The Emir of Qatar will visit Moscow on July 7 to attend the opening of Qatar's World Cup pavilion, Russia's RIA news agency cited a source in the 2022 World Cup organizing committee as saying on Monday.
World	https://www.nytimes.com/reuters/2018/07/02/world/middleeast/02reuters-usa-palestinians-aid.html	2018-07-02T18:04:06+0000	Seven former U.S. ambassadors to the United Nations under both Republican and Democratic presidents urged U.S. Secretary of State Mike Pompeo on Monday to restore U.S. funding for the U.N. agency that helps Palestinian refugees. 
World	https://www.nytimes.com/aponline/2018/07/02/world/europe/ap-eu-spain-migrants-photo-gallery.html	2018-07-02T17:57:09+0000	A life vest or, as a cheaper substitute, the inflated inner-tube of a tire are among the few items that migrants carry these days when they arrive on the shores of southern Spain.
World	https://www.nytimes.com/reuters/2018/07/02/world/asia/02reuters-sri-lanka-china-port.html	2018-07-02T17:55:13+0000	Sri Lanka is shifting a naval base to a port built and controlled by China, it said on Monday, a move that will strengthen security at a harbor that foreign powers fear China could use for military purposes. 
World	https://www.nytimes.com/reuters/2018/07/02/world/middleeast/02reuters-mideast-crisis-syria-russia-iran.html	2018-07-02T17:55:07+0000	Russian Foreign Minister Sergei Lavrov spoke by phone with his Iranian counterpart, Mohammad Javad Zarif, the Russian Foreign Ministry said on Monday.
World	https://www.nytimes.com/reuters/2018/07/02/world/asia/02reuters-myanmar-rohingya-un.html	2018-07-02T17:55:06+0000	U.N. Secretary General Antonio Guterres on Monday called for more international pressure on Myanmar to create conditions safe for the return of hundreds of thousands of Rohingya Muslims who have fled the country since a military crackdown last Aug...
World	https://www.nytimes.com/reuters/2018/07/02/world/europe/02reuters-europe-attacks-belgium-zarif.html	2018-07-02T17:55:01+0000	Iran said on Monday it was ready to work with all concerned parties to uncover what was a sinister "false-flag ploy", after Belgian authorities said an Iranian diplomat had been arrested  on suspicion of plotting a bomb attack in France.
World	https://www.nytimes.com/reuters/2018/07/02/world/americas/02reuters-mexico-election-pensions-exclusive.html	2018-07-02T17:54:54+0000	Mexico's next president, Andres Manuel Lopez Obrador, supports ideas such as creating a fiscal committee for prudent economic management, reforms of pensions and cost-cutting at state-owned oil firm Pemex, a senior aide told Reuters.
World	https://www.nytimes.com/reuters/2018/07/02/world/asia/02reuters-thailand-accidents.html	2018-07-02T17:54:51+0000	Twelve boys and their assistant soccer coach have been found alive by rescuers inside a Thai cave complex nine days after they went missing, Chiang Rai province's governor said on Monday.
World	https://www.nytimes.com/reuters/2018/07/02/world/asia/02reuters-indonesia-volcano.html	2018-07-02T17:54:49+0000	A volcano on the Indonesian holiday island of Bali erupted late on Monday, hurling lava and ash kilometers into the air and prompting panicked residents to flee their homes. Mount Agung in northeast Bali has been rumbling since late last year and ...
World	https://www.nytimes.com/aponline/2018/07/02/world/middleeast/ap-ml-iran-workers-killed.html	2018-07-02T17:54:07+0000	The Iranian media say a toxic gas leak and a fire have killed five workers in two separate incidents at plants near the capital, Tehran.
World	https://www.nytimes.com/aponline/2018/07/02/world/europe/ap-eu-wto-russia-us-tariffs.html	2018-07-02T17:54:05+0000	Russia has joined five other countries and the European Union to become the latest country to take action through the World Trade Organization against the United States over the Trump administration's steel and aluminum duties.
World	https://www.nytimes.com/aponline/2018/07/02/world/asia/ap-as-pakistan.html	2018-07-02T17:48:06+0000	Attacks in Pakistan on Monday killed six members of the country's paramilitary force and two policemen, officials said.
World	https://www.nytimes.com/reuters/2018/07/02/world/europe/02reuters-soccer-worldcup-stress.html	2018-07-02T17:42:37+0000	Anxious England fans suffering as they watch Tuesday's last 16 World Cup clash with Colombia are being offered a calming canine alternative fixture to help lower heart rates. Puppy football.
World	https://www.nytimes.com/aponline/2018/07/02/world/americas/ap-cb-puerto-rico-economic-crisis.html	2018-07-02T17:24:12+0000	A disagreement over which budget Puerto Rico will use this fiscal year has deepened as the governor of the U.S. territory on Monday signed the version approved by legislators instead of the one implemented by a federal control board over the weeke...
World	https://www.nytimes.com/aponline/2018/07/02/world/africa/ap-af-mauritania-african-union-summit.html	2018-07-02T17:18:11+0000	African heads of state have pledged to coordinate efforts to improve the continent's security and defeat jihadist organizations, particularly in Nigeria and the Sahel region, during talks Monday at the 31st African Union summit held in Mauritania'...
World	https://www.nytimes.com/aponline/2018/07/02/world/europe/ap-eu-spain-catalonia.html	2018-07-02T17:18:08+0000	The Spanish government says nine politicians who were jailed for promoting the Catalonia region's secession are being moved to prisons closer to their homes this week.
World	https://www.nytimes.com/aponline/2018/07/02/world/africa/ap-af-mali-extremist-attacks.html	2018-07-02T16:39:05+0000	SITE Intelligence Group says the Mali branch of al-Qaida has claimed responsibility for a suicide bombing on French forces which officials said killed four civilians in the northern city of Gao.
World	https://www.nytimes.com/2018/07/02/world/asia/thailand-boys-rescued.html	2018-07-02T16:30:43+0000	The boys and their coach had been trapped for more than a week by rising floodwaters. Evacuating them from the flooded cave complex will be a difficult operation.
World	https://www.nytimes.com/aponline/2018/07/02/world/europe/ap-eu-poland-abortion.html	2018-07-02T16:30:00+0000	Hundreds of abortion-rights activists in Poland held a protest Monday against a proposed law that would ban abortions in cases involving irreparably damaged fetuses.
World	https://www.nytimes.com/aponline/2018/07/02/world/asia/ap-as-pakistan-death-sentences.html	2018-07-02T16:18:17+0000	Pakistan's army chief has confirmed the death sentences handed down to 12 militants convicted of multiple attacks that killed 34 people in recent years, mostly civilians but also members of the security forces.
World	https://www.nytimes.com/aponline/2018/07/02/world/europe/ap-soc-wcup-brazil-mexico.html	2018-07-02T16:12:04+0000	Flaunting his flair and his finishing touch wasn't enough. Neymar put his theatrics on show, too.
World	https://www.nytimes.com/aponline/2018/07/02/world/asia/ap-as-thailand-cave-search-the-latest.html	2018-07-02T16:09:15+0000	The Latest on the search for 12 boys and their soccer coach in a cave in northern Thailand (all times local):
World	https://www.nytimes.com/reuters/2018/07/02/world/europe/02reuters-backstory-pope.html	2018-07-02T16:06:51+0000	Philip Pullella brought three digital recorders and a cake made with leftover bread to his exclusive two-hour interview with Pope Francis in the pontiff's private residence on June 17.
World	https://www.nytimes.com/reuters/2018/07/02/world/middleeast/02reuters-israel-palestinians.html	2018-07-02T16:06:48+0000	Israeli troops on Monday shot and killed a Palestinian and wounded another who were part of a group of four that broke through the Gaza border into Israel and tried to torch an army sniper position, the military said.
World	https://www.nytimes.com/aponline/2018/07/02/world/europe/ap-soc-wcup-putins-gain.html	2018-07-02T16:06:18+0000	Russia's surprise victory over Spain in the World Cup turned Moscow into one giant street party and the Kremlin was eager to join in on the celebration.
World	https://www.nytimes.com/reuters/2018/07/02/world/europe/02reuters-europe-migrants-germany-seehofer.html	2018-07-02T16:04:12+0000	A threat to resign over immigration policy looks likely to backfire against the leader of Bavaria's conservatives, who has suddenly found himself with no firm ground on which to stand between Chancellor Angela Merkel's centrists and the far-right.
World	https://www.nytimes.com/reuters/2018/07/02/world/africa/02reuters-uganda-internet.html	2018-07-02T16:04:06+0000	Uganda has imposed a levy on social media access which it says will fund public services but has been widely resisted as oppressive and aimed at curbing government criticism.
World	https://www.nytimes.com/reuters/2018/07/02/world/europe/02reuters-romania-politics-abuse.html	2018-07-02T16:04:03+0000	A committee of Romanian lawmakers voted on Monday to partially decriminalize abuse of office, a change that if enacted could overturn a prison sentence against the ruling party leader and further strain ties with the European Union.
World	https://www.nytimes.com/reuters/2018/07/02/world/europe/02reuters-soccer-worldcup-esp-superfan.html	2018-07-02T16:00:50+0000	Spain&#8217;s superfan Manolo Caceres has made huge personal and financial sacrifices to support his country, beating his massive drum, but after following his team to 10 World Cups he says he has no regrets at all.
World	https://www.nytimes.com/aponline/2018/07/02/world/europe/ap-eu-britain-sexual-misconduct-charles-dutoit.html	2018-07-02T16:00:21+0000	The Royal Philharmonic Orchestra says Vasily Petrenko will succeed Charles Dutoit, who stepped down as artistic director and principal conductor following multiple allegations of sexual assault.
World	https://www.nytimes.com/aponline/2018/07/02/world/europe/ap-eu-greece-corruption.html	2018-07-02T15:51:14+0000	A Greek former defense minister serving 20 years for corruption has again secured early release from prison on health grounds, pending the hearing of an appeal against his conviction.
World	https://www.nytimes.com/aponline/2018/07/02/world/europe/ap-eu-germany-government-the-latest.html	2018-07-02T15:30:13+0000	The Latest on the tensions in Germany's coalition government (all times local):
World	https://www.nytimes.com/reuters/2018/07/02/world/africa/02reuters-mali-security.html	2018-07-02T15:03:56+0000	An al Qaeda-linked Islamist group in Mali has claimed responsibility for an attack on French troops in the northern town of Gao, the U.S. SITE monitoring group said on Monday.
World	https://www.nytimes.com/reuters/2018/07/02/world/europe/02reuters-russia-usa-lavrov.html	2018-07-02T15:03:53+0000	Russian Foreign Minister Sergei Lavrov will meet with a delegation of U.S. Congressmen on Tuesday, Interfax news agency cited the Russian Foreign Ministry as saying on Monday. 
World	https://www.nytimes.com/reuters/2018/07/02/world/africa/02reuters-southsudan-war.html	2018-07-02T15:03:50+0000	The warring sides in South Sudan accused each other of launching attacks that killed 18 civilians and violated the latest peace deal aimed at ending the nearly five-year-old conflict.
World	https://www.nytimes.com/reuters/2018/07/02/world/americas/02reuters-mexico-election-nafta-talks.html	2018-07-02T15:00:48+0000	The winner of Mexico's presidential election, Andres Manuel Lopez Obrador, said on Monday that he will be respectful of the current government's NAFTA negotiators and that his transition team will seek to join the trade talks. 
World	https://www.nytimes.com/aponline/2018/07/02/world/europe/ap-eu-europe-migrants-the-latest.html	2018-07-02T15:00:23+0000	The Latest on Europe's response to mass migration: (all times local):
World	https://www.nytimes.com/aponline/2018/07/02/world/middleeast/ap-ml-syria-us-senator-.html	2018-07-02T14:54:08+0000	Senior Republican U.S. Senator Lindsey Graham has paid a surprise visit to the northern Syrian town of Manbij and told Syrian allies there that it's important that American troops remain in the area.
World	https://www.nytimes.com/aponline/2018/07/02/world/europe/ap-eu-greece-bailout.html	2018-07-02T14:39:09+0000	Greece's central bank chief says that the eight-year bailout program may be ending in August, but the crisis will only be over when the country can borrow from bond markets at sustainable rates.
